Timestamps,WindSpeed,StdDevWindSpeed,WindDirAbs,WindDirRel,Power,MaxPower,MinPower,StdDevPower,AvgRPow,Pitch,GenRPM,RotorRPM,EnvirTemp,NacelTemp,GearOilTemp,GearBearTemp,GenTemp,GenPh1Temp,GenPh2Temp,GenPh3Temp,GenBearTemp
15/07/2006 15:30,5.9,1,127.7,-0.8,130.6,224.4,36,43.9,18.5,-1.7,1141,18.4,16,28,55,62,999,76,76,76,63
15/07/2006 15:40,5.3,0.9,133.2,1.8,95.6,179,33,31.5,13.5,-1.5,1072,17.3,16,28,55,63,999,76,76,76,64
15/07/2006 15:50,4.9,0.7,129.5,1,76.5,150.3,21.8,26.9,10.8,-1.2,1019,16.4,17,28,54,61,999,75,75,76,65
15/07/2006 16:00,5.1,1.2,132.9,0.1,92.8,182.7,-8.2,44.4,13.1,-1.3,1062,17.1,17,28,55,61,999,75,75,76,66
15/07/2006 16:10,5.2,0.8,135,3.8,87.2,166.6,30.3,30.9,12.3,-1.4,1050,16.9,17,28,55,62,999,76,76,77,66
15/07/2006 16:20,4.6,0.8,133.1,-0.4,70.5,133.8,28.3,25.6,9.9,-1,1012,16.3,17,28,54,61,999,76,76,76,67
15/07/2006 16:30,5.2,0.8,131.5,-2,88.2,156.5,8.3,27.2,12.5,-1.4,1046,16.9,17,28,54,61,999,76,76,77,67
15/07/2006 16:40,5,0.9,138.4,2.1,75.8,140.8,10.6,32.7,10.7,-1.2,1041,16.8,17,28,54,61,999,76,76,77,67
15/07/2006 16:50,5.1,0.9,135.8,-0.1,87,159.1,32.1,29,12.3,-1.3,1044,16.8,17,28,54,61,999,76,76,77,67
15/07/2006 17:00,5.4,0.7,135.5,-0.6,104,167.6,45.9,28.6,14.7,-1.6,1063,17.1,17,28,54,61,999,77,77,78,68
15/07/2006 17:10,6.2,0.9,134.6,-1.5,157.2,263.3,54.6,43.6,22.3,-1.8,1188,19.1,17,29,54,62,999,78,78,79,68
15/07/2006 17:20,6.4,0.5,133,-3.1,168.5,227.2,106.9,25.4,23.9,-1.9,1221,19.7,17,29,55,63,999,80,81,81,68
15/07/2006 17:30,5.8,0.5,132.9,-3.2,118.6,166.3,70.6,20.7,16.8,-1.8,1106,17.8,17,29,55,62,999,81,81,82,68
15/07/2006 17:40,4.3,1,134.6,-1.5,55.2,139.2,0.7,28.2,7.8,-0.7,1014,16.3,17,29,54,61,999,80,80,81,69
15/07/2006 17:50,4.6,0.6,132.3,-3.8,59.8,88.8,-4.8,16.3,8.4,-1,1001,16.1,17,29,54,61,999,79,79,80,69
15/07/2006 18:00,3.9,0.9,131.6,0.3,39,89.6,-1.5,20,5.4,-0.3,1000,16.1,17,29,54,60,999,78,78,79,69
15/07/2006 18:10,3.2,1,134.6,0.3,19.9,78.8,-7.3,17.1,2.8,0.1,999,16.1,17,29,54,59,999,78,78,79,70
15/07/2006 18:20,3.9,0.6,133.3,0.2,33.8,68.9,5.7,12.5,4.7,-0.3,1000,16.1,17,30,54,59,999,78,77,79,70
15/07/2006 18:30,4.3,0.6,138.4,-0.6,47.1,79.9,0,17.5,6.6,-0.6,1000,16.1,17,29,53,59,999,78,77,79,70
15/07/2006 18:40,4.2,0.7,137.3,-1.8,46.3,102.4,16.9,18.3,6.5,-0.6,1003,16.2,17,29,53,59,999,78,78,79,70
15/07/2006 18:50,4.6,0.6,134.6,-4.4,59.4,93.4,21.3,16.6,8.4,-1,1001,16.1,17,29,53,60,999,78,78,79,70
15/07/2006 19:00,4.3,0.9,130.7,-1.3,53.1,110.3,8.3,24.4,7.5,-0.7,1006,16.2,17,29,53,60,999,78,78,79,70
15/07/2006 19:10,4,0.9,131.9,-0.1,40.8,86,-3.2,20.9,5.7,-0.4,1000,16.1,17,29,53,59,999,78,78,79,70
15/07/2006 19:20,4.5,0.4,131.7,-0.3,51.8,72.7,22.7,10.9,7.3,-0.8,999,16.1,17,29,53,59,999,78,78,79,70
15/07/2006 19:30,3.6,0.7,134.3,-0.6,25.5,52.7,-8.9,12.3,3.5,-0.1,999,16.1,17,29,53,59,999,77,77,78,70
15/07/2006 19:40,3.5,0.9,131.4,0.1,25,57.1,-1.9,16.4,3.5,0,999,16.1,17,30,53,58,999,77,77,78,70
15/07/2006 19:50,3.6,0.8,134.8,3.3,21.9,51.5,-4,13.9,3,0,1000,16.1,17,30,52,58,999,77,77,78,70
15/07/2006 20:00,2.9,0.8,134.2,-0.7,5.4,29.4,-6.6,9.7,3.9,0.9,1073,17.3,17,30,52,57,999,77,77,78,70
15/07/2006 20:10,2.5,0.8,132.2,1.2,-1.6,-1,-5.8,0.7,0.2,1.4,1224,19.7,17,31,53,56,999,76,76,77,70
15/07/2006 20:20,2.6,0.8,133.7,1.9,-1.6,-1,-5.9,0.6,0.3,1.4,1199,19.3,17,32,53,56,999,76,76,77,70
15/07/2006 20:30,2.4,0.6,142.9,2.5,-1.6,-1,-5.8,0.6,0.3,0.9,1184,19.1,17,32,53,57,999,75,75,76,70
15/07/2006 20:40,2.3,0.6,144.9,3.2,-1.6,-1,-7.6,0.7,0.1,0.8,1157,18.7,17,31,53,57,999,74,74,76,70
15/07/2006 20:50,2.6,0.6,152.5,3.1,-1.6,-1,-5.8,0.7,0.2,1.3,1202,19.4,17,32,53,57,999,74,74,75,70
15/07/2006 21:00,2.3,0.6,151.1,-2.9,-1.5,-1,-5.4,0.5,0.4,0.8,1153,18.6,17,31,53,57,999,73,73,74,70
15/07/2006 21:10,2.1,0.4,145.9,-6,-1.5,-1,-5.2,0.5,0.3,0.8,1098,17.7,17,31,53,57,999,73,73,74,70
15/07/2006 21:20,2,0.3,137,-4.4,-1.6,-1,-6.5,0.7,0.2,1,1202,19.4,16,31,54,57,999,72,72,73,69
15/07/2006 21:30,2,0.3,134,-4.4,-1.5,-1,-5.4,0.5,0.4,0.9,1156,18.6,16,32,54,57,999,71,71,73,69
15/07/2006 21:40,2,0.3,136.5,0.7,-1.4,-1,-5.1,0.4,0.5,0.8,1136,18.3,16,31,54,58,999,71,71,72,68
15/07/2006 21:50,1.8,0.4,133.9,-1.9,-1.6,-1,-6.2,0.6,0.3,0.8,1034,16.7,16,30,54,57,999,70,70,71,68
15/07/2006 22:00,1.6,0.2,128.9,-6.9,-1.4,-1,-5.7,0.5,0.4,0.9,984,15.9,16,30,54,57,999,70,70,71,67
15/07/2006 22:10,1.5,0.2,136.2,0.4,-1.4,-1,-5.4,0.5,0.5,0.8,957,15.4,16,29,54,57,999,69,69,70,66
15/07/2006 22:20,1.5,0.2,140.4,4.6,-1.4,-1,-5.6,0.5,0.4,0.8,928,15,16,29,55,57,999,69,68,70,66
15/07/2006 22:30,1.8,0.2,135.1,-0.7,-1.4,-1,-5.4,0.4,0.5,0.9,1112,17.9,16,29,55,58,999,68,68,69,65
15/07/2006 22:40,1.9,0.2,129,-5.6,-1.5,-1,-5.5,0.5,0.3,0.9,1110,17.9,16,30,55,58,999,67,67,69,64
15/07/2006 22:50,1.6,0.3,135.1,7.2,-1.4,-1,-5.6,0.5,0.4,0.8,1016,16.4,16,30,55,58,999,67,67,68,64
15/07/2006 23:00,1.3,0.2,137.1,9.2,-1.4,-1,-5.6,0.5,0.4,0.9,852,13.7,16,28,55,58,999,66,66,68,63
15/07/2006 23:10,1.1,0.1,143.6,15.7,-1.4,-1.1,-5.3,0.4,0.5,0.8,620,10,16,27,55,58,999,66,66,67,63
15/07/2006 23:20,0.7,0.3,160.2,32.3,-1.6,-1,-5.4,0.5,0.4,0.3,371,6,16,25,54,56,999,65,65,66,62
15/07/2006 23:30,1.1,0.2,145,17.1,-1.4,-1,-5.6,0.5,0.4,0.6,504,8.1,16,25,54,55,999,65,65,66,61
15/07/2006 23:40,0.7,0.2,116.5,-11.4,-1.4,-1,-5.6,0.4,0.5,0.8,407,6.5,16,25,54,55,999,64,64,65,60
15/07/2006 23:50,0.6,0.2,99.3,-28.6,-1.4,-1,-5.6,0.5,0.4,0.5,343,5.5,16,25,53,55,999,63,63,65,60
16/07/2006,0.2,0.1,76.2,-51.7,-1.4,-1,-5.3,0.5,0.5,5.9,100,1.5,15,24,52,54,999,63,63,64,59
16/07/2006 00:10,0,0.1,169.2,41.3,-1.4,-1,-5.5,0.5,0.5,12.2,0,0,15,24,51,52,999,63,62,63,58
16/07/2006 00:20,0.5,0.2,183.4,55.5,-1.4,-1,-5.4,0.4,0.5,12.2,0,0,15,24,50,51,999,62,62,63,57
16/07/2006 00:30,0.5,0.2,194.3,66.4,-1.4,-1.1,-5.6,0.5,0.5,12.2,0,0,15,24,49,51,999,61,61,62,57
16/07/2006 00:40,0.3,0.1,270,142.1,-1.4,-1,-5.6,0.5,0.5,12.2,0,0,15,24,48,50,999,61,60,62,56
16/07/2006 00:50,0.3,0.2,275.1,147.2,-1.4,-1,-5.5,0.4,0.5,12.2,0,0,15,24,47,50,999,60,60,61,55
16/07/2006 01:00,0.2,0.1,264.1,136.2,-1.4,-1,-5.5,0.5,0.5,12.2,0,0,15,23,47,49,999,59,59,60,54
16/07/2006 01:10,0.4,0.1,249.2,121.3,-1.4,-1,-5.4,0.5,0.5,12.2,0,0,14,23,46,48,999,59,58,60,54
16/07/2006 01:20,0.7,0.1,201.1,73.2,-1.4,-1,-5.4,0.4,0.5,12.2,0,0,14,23,46,48,999,58,58,60,53
16/07/2006 01:30,0.9,0.3,193.4,65.5,-1.5,-1,-5.6,0.6,0.5,13.2,0,0,14,23,45,47,999,57,57,59,53
16/07/2006 01:40,1.7,0.3,186.6,58.7,-1.4,-1.1,-5.4,0.4,0.5,15.8,6,0,14,23,45,47,999,57,56,59,52
16/07/2006 01:50,1.9,0.3,185.3,57.4,-1.4,-1.1,-5.6,0.5,0.5,15.8,0,0,13,23,44,47,999,56,56,58,52
16/07/2006 02:00,1.5,0.4,185.5,57.6,-1.5,-1,-5.6,0.6,0.5,15.2,0,0,13,22,44,46,999,56,55,58,51
16/07/2006 02:10,0.5,0.3,177.3,49.4,-1.4,-1,-5.4,0.5,0.5,12.2,0,0,14,22,44,46,999,55,55,57,51
16/07/2006 02:20,0.6,0.5,220.7,92.8,-1.4,-1,-5.5,0.5,0.5,12.9,0,0,13,22,43,45,999,55,54,57,50
16/07/2006 02:30,1.3,0.3,286.9,159,-1.5,-1,-5.6,0.6,0.5,14.9,0,0,12,22,43,45,999,54,54,56,50
16/07/2006 02:40,1.9,0.3,320.5,-167.4,-1.5,-1,-5.7,0.6,0.5,15.8,0,0,12,21,43,45,999,54,53,56,49
16/07/2006 02:50,1.7,0.2,338.9,-149,-1.4,-1,-5.6,0.4,0.5,15.8,0,0,12,21,42,44,999,53,53,55,49
16/07/2006 03:00,1.2,0.1,347.5,-140.4,-1.4,-1,-5.2,0.5,0.5,14.4,0,0,13,21,42,44,999,52,52,55,48
16/07/2006 03:10,0.7,0.2,346.8,-141.1,-1.4,-1,-5.6,0.6,0.5,12.3,0,0,13,21,42,43,999,52,52,54,48
16/07/2006 03:20,0.8,0.2,331.4,-156.5,-1.4,-1,-5.6,0.5,0.5,12.5,0,0,13,21,42,43,999,51,51,54,47
16/07/2006 03:30,0.6,0.1,329.6,-158.3,-1.4,-1,-5.4,0.4,0.5,12.2,0,0,13,21,41,43,999,51,51,54,47
16/07/2006 03:40,0.6,0.1,283.9,156,-1.4,-1,-5.6,0.5,0.5,12.2,0,0,13,21,41,42,999,50,50,53,47
16/07/2006 03:50,1.3,0.1,299.9,172,-1.4,-1,-5.7,0.5,0.5,15,0,0,13,21,41,42,999,50,50,53,46
16/07/2006 04:00,1.6,0.2,302.7,174.8,-1.4,-1,-5.4,0.4,0.5,15.7,0,0,13,21,40,42,999,50,50,53,46
16/07/2006 04:10,1.6,0.3,302.3,174.4,-1.4,-1,-5.4,0.5,0.5,15.6,0,0,13,21,40,42,999,49,49,52,45
16/07/2006 04:20,1.9,0.1,314.3,-173.6,-1.4,-1,-5.5,0.4,0.5,15.8,0,0,13,21,40,41,999,49,49,52,45
16/07/2006 04:30,1.8,0,319.9,-168,-1.4,-1,-5.5,0.5,0.5,15.8,0,0,13,20,40,41,999,48,48,51,44
16/07/2006 04:40,1.5,0,313.7,-174.2,-1.4,-1,-5.5,0.5,0.5,15.8,0,0,13,20,39,41,999,48,48,51,44
16/07/2006 04:50,1,0.1,312.5,-175.4,-1.4,-1,-5.4,0.5,0.5,13.2,0,0,13,20,39,41,999,47,47,50,44
16/07/2006 05:00,1,0.1,309,-178.9,-1.4,-1,-5.6,0.5,0.5,12.9,0,0,13,20,39,40,999,47,47,50,43
16/07/2006 05:10,0.7,0,312.6,-175.3,-1.4,-1,-5.4,0.4,0.5,12.2,0,0,14,20,39,40,999,47,46,50,43
16/07/2006 05:20,0.2,0.2,252.2,124.3,-1.4,-1,-5.5,0.5,0.5,12.2,0,0,14,20,38,40,999,46,46,49,43
16/07/2006 05:30,0.2,0.2,268.4,140.5,-1.4,-1,-5.6,0.4,0.5,12.2,0,0,13,20,38,40,999,46,46,49,43
16/07/2006 05:40,0.1,0.1,179.9,52,-1.4,-1,-5.7,0.5,0.5,12.2,0,0,14,20,38,39,999,46,45,49,42
16/07/2006 05:50,0,0,199.9,72,-1.4,-1,-5.6,0.5,0.5,12.2,0,0,14,20,38,39,999,45,45,48,42
16/07/2006 06:00,0.1,0.1,165.4,37.5,-1.4,-1,-5.4,0.4,0.5,12.2,0,0,14,20,38,39,999,45,45,48,42
16/07/2006 06:10,0.7,0.2,133.8,5.9,-1.4,-1,-5.1,0.4,0.5,12.2,0,0,15,21,37,39,999,45,45,48,42
16/07/2006 06:20,0.9,0.4,113.7,-14.2,-1.5,-1,-5.6,0.7,0.2,13.4,2,0,15,21,37,39,999,45,44,48,42
16/07/2006 06:30,0.8,0.4,110.6,-17.3,-1.5,-1,-5.4,0.6,0.5,13,0,0,14,21,37,38,999,44,44,48,41
16/07/2006 06:40,0.5,0.4,123,-4.9,-1.4,-1,-5.6,0.6,0.5,12.7,0,0,14,21,37,38,999,44,44,48,41
16/07/2006 06:50,0.3,0.2,284.6,156.7,-1.4,-1,-5.4,0.5,0.5,12.2,0,0,14,21,37,38,999,44,44,48,41
16/07/2006 07:00,0.9,0.3,325.6,-162.3,-1.4,-1.1,-5.5,0.5,0.5,13.1,0,0,14,21,37,38,999,44,43,48,41
16/07/2006 07:10,0.5,0.4,302.8,174.9,-1.4,-1,-5.5,0.5,0.5,12.6,0,0,14,21,36,38,999,43,43,47,40
16/07/2006 07:20,0.7,0.1,329.3,-158.6,-1.4,-1,-5.3,0.4,0.5,12.3,0,0,14,21,36,37,999,43,43,47,40
16/07/2006 07:30,1.5,0.3,320.7,-167.2,-1.4,-1,-5.5,0.5,0.5,15.3,0,0,14,21,36,37,999,43,43,47,40
16/07/2006 07:40,1.2,0.5,323.3,-164.6,-1.4,-1,-5.6,0.5,0.5,13.8,0,0,15,21,36,37,999,43,42,46,39
16/07/2006 07:50,0.5,0.4,347.4,-140.5,-1.4,-1,-5.6,0.5,0.5,12.7,0,0,15,21,36,37,999,42,42,46,39
16/07/2006 08:00,0.3,0.2,22.7,-105.2,-1.4,-1,-5.5,0.4,0.5,12.2,0,0,16,21,36,37,999,42,42,46,39
16/07/2006 08:10,0.1,0.1,34.9,-93,-1.5,-1,-5.6,0.5,0.6,12.2,0,0,16,21,35,37,999,42,42,45,39
16/07/2006 08:20,0.1,0.1,65.6,-26.3,-1.5,-1.1,-5.7,0.5,0.7,12.2,0,0,17,22,35,36,999,42,41,45,39
16/07/2006 08:30,0.2,0.2,171.5,43.6,-1.5,-1.1,-5.6,0.4,0.7,12.2,0,0,17,22,35,36,999,42,41,45,39
16/07/2006 08:40,0.8,0.2,183.1,55.2,-1.5,-1.1,-5.7,0.6,0.7,12.5,0,0,18,22,35,36,999,41,41,45,38
16/07/2006 08:50,0.7,0.3,173.2,45.3,-1.5,-1.1,-5.4,0.5,0.7,12.4,0,0,18,23,35,36,999,41,41,44,38
16/07/2006 09:00,0.4,0.3,144.2,16.3,-1.5,-1.1,-5.7,0.5,0.7,12.2,0,0,18,23,35,36,999,41,41,44,38
16/07/2006 09:10,0.8,0.5,147.4,19.5,-1.6,-1.1,-5.4,0.6,0.7,13.1,4,0,19,23,35,36,999,41,40,44,38
16/07/2006 09:20,0.8,0.6,135,7.1,-1.6,-1.1,-5.4,0.6,0.7,13.1,3,0,18,23,35,36,999,41,40,44,38
16/07/2006 09:30,0.8,0.5,128.6,0.7,-1.5,-1.1,-5.6,0.6,0.7,13.1,6,0,19,24,35,36,999,40,40,44,38
16/07/2006 09:40,0.9,0.6,130.6,2.7,-1.6,-1.2,-5.6,0.6,0.5,13.5,6,0,19,24,34,36,999,40,40,44,37
16/07/2006 09:50,1.6,0.5,140.9,13,-1.5,-1.1,-5.6,0.6,0.3,2.2,554,8.8,19,24,39,37,999,40,40,44,37
16/07/2006 10:00,1.8,0.5,131.1,3.2,-1.4,-1,-5.6,0.5,0.5,0.8,854,13.8,19,24,41,43,999,41,40,44,38
16/07/2006 10:10,1.8,0.6,132.9,5,-1.4,-1,-5.3,0.5,0.4,0.7,895,14.4,19,26,42,46,999,41,40,44,38
16/07/2006 10:20,1.7,0.6,139.6,11.7,-1.4,-1,-5.6,0.5,0.4,0.8,820,13.2,20,25,42,47,999,41,40,44,39
16/07/2006 10:30,1.5,0.5,134.1,6.2,-1.4,-1,-5.7,0.5,0.4,0.8,771,12.4,20,25,43,47,999,41,41,44,40
16/07/2006 10:40,1.6,0.5,134.9,7,-1.4,-1,-5.3,0.5,0.4,0.7,798,12.9,20,26,43,47,999,41,41,44,40
16/07/2006 10:50,1.7,0.5,138.8,10.9,-1.4,-1,-5.6,0.5,0.4,0.7,768,12.4,20,26,43,48,999,41,41,44,40
16/07/2006 11:00,1.4,0.6,130.1,2.2,-1.4,-1,-5.6,0.5,0.4,0.7,716,11.5,20,26,43,48,999,41,41,44,40
16/07/2006 11:10,1.4,0.6,134.8,6.9,-1.4,-1,-5.5,0.5,0.4,0.8,742,11.9,20,26,44,48,999,41,40,44,40
16/07/2006 11:20,1.9,0.7,140.3,12.4,-1.4,-1,-5.6,0.5,0.5,0.6,799,12.9,21,26,44,48,999,41,40,44,40
16/07/2006 11:30,2.3,0.7,136.5,8.6,-1.4,-1,-5.3,0.4,0.5,0.7,1037,16.7,20,27,44,49,999,41,40,44,40
16/07/2006 11:40,1.9,0.7,125,0.7,-1.5,-1,-5.6,0.6,0.3,0.8,1003,16.2,21,28,45,50,999,41,41,44,41
16/07/2006 11:50,1.7,0.6,118.2,-3,-1.4,-1,-5.4,0.5,0.5,0.8,929,15,21,28,46,50,999,41,41,44,41
16/07/2006 12:00,2.2,0.8,109.4,-6.8,-1.7,-1.1,-7.3,0.9,0,0.8,1099,17.7,21,28,46,51,999,41,41,45,41
16/07/2006 12:10,2.5,0.7,123.4,4.8,-1.7,-1,-7.7,0.9,0,0.7,1105,17.8,21,29,47,52,999,42,41,45,41
16/07/2006 12:20,2.5,0.6,122.2,5.3,-1.7,-1,-7.1,0.9,-0.1,0.7,1050,16.9,21,29,48,53,999,42,41,45,41
16/07/2006 12:30,2.7,0.8,128.3,3.7,-1.6,-1,-5.7,0.7,0.2,1.4,1200,19.4,21,29,48,53,999,42,41,45,42
16/07/2006 12:40,2.7,0.8,121.9,-2.4,-1.6,-1,-5.6,0.7,0.2,2.3,1246,20.1,21,30,49,54,999,42,42,45,42
16/07/2006 12:50,3.2,0.9,118.4,-2.8,8.5,112.7,-5.7,18.4,1.7,2.3,1188,19.2,21,30,50,55,999,42,42,46,42
16/07/2006 13:00,4,0.5,121,0.6,36.6,74.8,15.7,9.8,5.1,-0.4,1000,16.1,20,30,50,57,999,43,42,46,42
16/07/2006 13:10,4,0.8,126.5,1.5,39.9,82,-1.5,18.6,5.6,-0.4,1000,16.1,20,30,50,57,999,44,43,47,42
16/07/2006 13:20,4.2,0.6,126,-0.8,43.2,85.5,6.3,14.1,6,-0.5,1000,16.1,20,30,50,58,999,44,44,48,42
16/07/2006 13:30,4.3,0.6,126,-0.5,48.3,80.1,17.6,15.8,6.8,-0.7,1000,16.1,20,30,50,58,999,45,45,49,43
16/07/2006 13:40,4.3,0.7,126.6,-0.8,47.3,81.8,0.1,16.8,6.6,-0.7,1001,16.1,20,30,50,58,999,46,46,50,43
16/07/2006 13:50,4,0.9,126.7,0.5,40.7,89.9,2.3,16.9,5.7,-0.4,1000,16.1,20,30,51,58,999,47,47,51,43
16/07/2006 14:00,4.4,0.9,125.6,-0.1,50.9,97,3.2,22.9,7.1,-0.8,1003,16.2,20,30,51,58,999,48,48,52,44
16/07/2006 14:10,3.8,0.9,128,1.3,33,70.6,-4.2,16.9,4.6,-0.2,1000,16.1,20,30,51,58,999,49,49,53,44
16/07/2006 14:20,4.5,0.8,130,-0.6,51.5,109.1,-0.4,21.8,7.2,-0.8,1009,16.3,20,30,51,58,999,50,49,53,45
16/07/2006 14:30,4.4,0.8,132.8,1.2,53,99.7,2.5,22.6,7.4,-0.8,1005,16.2,20,30,51,58,999,50,50,54,45
16/07/2006 14:40,4.5,0.7,133.5,1.3,53.6,112.9,11.9,18.8,7.5,-0.9,1003,16.2,20,30,51,58,999,51,51,55,46
16/07/2006 14:50,4.7,1,126.5,-2.5,67.1,146.2,4.1,29.9,9.4,-1,1025,16.5,20,30,51,59,999,52,52,56,46
16/07/2006 15:00,5.2,0.7,130.4,1.4,86.2,140.7,22.2,23.1,12.2,-1.5,1042,16.8,20,31,52,59,999,54,53,58,47
16/07/2006 15:10,5,0.8,125.9,-3.1,78.4,136,8.9,22.7,11.1,-1.3,1022,16.5,20,31,52,59,999,55,54,59,48
16/07/2006 15:20,5.2,0.9,131,2,85.7,172.1,39.7,31.1,12.1,-1.4,1059,17.1,20,31,52,60,999,56,55,60,48
16/07/2006 15:30,4.3,1.2,132.3,-0.8,56.6,165.5,0.1,32.4,8,-0.7,1020,16.4,20,31,52,59,999,56,56,61,49
16/07/2006 15:40,4.8,1.3,131.4,2.4,74.4,167.3,-2.9,38.8,10.5,-1,1045,16.8,20,31,52,60,999,57,57,62,50
16/07/2006 15:50,5.2,0.8,129.3,0.3,88.6,153.2,14.5,28.4,12.5,-1.4,1054,17,20,31,52,60,999,58,58,63,50
16/07/2006 16:00,4.9,0.9,130.2,1.2,71.9,154.6,5.5,33.1,10.1,-1.1,1039,16.7,20,31,52,60,999,59,59,64,51
16/07/2006 16:10,3.9,0.9,129.6,0.6,37,93.6,-0.9,20.2,5.2,-0.3,1001,16.1,19,31,52,59,999,59,59,64,51
16/07/2006 16:20,3.4,1,130.9,1.9,24.1,73.3,-4.5,17.3,3.3,0,1000,16.1,20,31,52,58,999,59,59,64,52
16/07/2006 16:30,4.1,1,130.9,-2.3,44.4,111.8,-2.8,24.8,6.2,-0.5,1002,16.1,19,31,52,58,999,60,59,64,53
16/07/2006 16:40,4.6,0.9,131.4,-2.5,60.9,118,6.6,25.7,8.6,-0.9,1010,16.3,19,31,52,59,999,60,60,65,53
16/07/2006 16:50,4.1,0.9,131.5,0.4,43.3,118.2,0.9,22.5,6.1,-0.5,1006,16.2,20,31,52,59,999,61,61,66,54
16/07/2006 17:00,3.7,1,129,-1.5,29.4,73.5,-3.6,17.4,4.1,-0.1,1000,16.1,20,31,52,58,999,61,61,66,54
16/07/2006 17:10,2.7,1,129.4,-1.1,8.7,49.8,-7.2,12.5,4.3,0.5,1020,16.4,20,31,52,57,999,62,61,67,55
16/07/2006 17:20,3.1,0.9,129.5,0.1,12.2,108.7,-8.5,20.1,1.8,1.1,1127,18.2,20,32,52,56,999,62,61,67,55
16/07/2006 17:30,3.4,0.9,125.4,-0.9,20.7,47.8,-4.1,12,2.8,0,1000,16.1,20,32,52,57,999,62,62,67,56
16/07/2006 17:40,3.8,0.7,130.4,-0.5,32.8,60.9,1.2,13.7,4.6,-0.2,999,16.1,20,31,52,58,999,62,62,68,56
16/07/2006 17:50,3.3,0.9,122.4,-3.3,21.3,51.1,-4.3,13.2,2.9,0,1000,16.1,19,31,51,57,999,63,62,68,57
16/07/2006 18:00,3,0.9,126.2,2.8,16.2,54.1,-8.2,13.1,2.2,0.3,1000,16.1,19,31,51,57,999,63,63,68,57
16/07/2006 18:10,2.7,1,127,-0.9,7.2,88.8,-6.6,15,4.3,1.1,1086,17.5,19,31,51,56,999,63,63,69,57
16/07/2006 18:20,2.3,0.9,125.1,-1.3,-1.5,7.3,-8.9,2.1,2.3,1.3,1180,19,19,32,51,56,999,63,63,69,58
16/07/2006 18:30,2.6,0.8,122.9,-1.8,-1.7,-1,-7.5,0.8,0.2,2.1,1244,20.1,19,33,52,56,999,63,63,69,58
16/07/2006 18:40,2.6,0.8,118.7,1.2,-1.8,-1,-6.7,0.8,-0.4,2.5,1249,20.1,19,33,52,56,999,63,63,69,59
16/07/2006 18:50,2.8,0.8,120.7,0.6,2.5,109.4,-6.3,14.1,0.7,2.7,1220,19.7,19,32,53,57,999,63,63,69,59
16/07/2006 19:00,3.5,0.6,110.1,-4,25.4,57.8,4.7,10.5,3.5,0,1000,16.1,19,31,52,58,999,63,63,69,59
16/07/2006 19:10,4.1,0.6,114.9,3.2,34.9,55.7,7.4,10.2,4.9,-0.4,1000,16.1,19,31,52,58,999,63,63,69,59
16/07/2006 19:20,3.6,0.7,113.5,-2.5,26.5,54.7,1.3,11.8,3.7,0,1000,16.1,19,31,52,58,999,64,63,69,59
16/07/2006 19:30,3.7,0.7,115,-1,30.8,55.9,-1.5,13.6,4.3,-0.1,999,16.1,19,31,52,58,999,64,64,70,59
16/07/2006 19:40,3.2,0.9,121.1,2.5,18.2,47.8,-8.5,14.6,4.3,0.1,1002,16.2,19,31,52,58,999,64,64,70,59
16/07/2006 19:50,2.4,0.7,120.9,0.5,-1.7,-1,-6.1,0.8,1.2,1,1186,19.1,19,31,52,56,999,64,64,70,59
16/07/2006 20:00,2.7,0.7,112.5,-4.2,-1.7,-1,-6.1,0.8,-0.1,2.8,1248,20.1,19,32,53,57,999,64,64,70,59
16/07/2006 20:10,2.7,0.8,115.3,-1.1,-1.5,-1,-5.5,0.6,0.4,2.3,1247,20.1,19,33,53,57,999,64,64,69,59
16/07/2006 20:20,2.2,0.7,113.8,0.3,-1.6,-1,-7.1,0.7,0.2,0.8,1205,19.4,19,33,53,57,999,64,63,69,59
16/07/2006 20:30,2.2,0.7,119.5,2.6,-1.6,-1,-5.4,0.7,0.1,0.8,1188,19.2,19,33,54,58,999,63,63,69,59
16/07/2006 20:40,2.1,0.8,122,1.5,-1.7,-1,-5.4,0.7,0.1,0.8,1102,17.8,19,32,53,57,999,63,63,69,59
16/07/2006 20:50,2.3,0.6,126.4,5.2,-1.5,-1,-5.6,0.7,0.2,1,1195,19.3,19,32,54,58,999,63,63,68,59
16/07/2006 21:00,1.7,0.5,120.6,-4.6,-1.6,-1,-6.6,0.6,0.3,0.8,1042,16.8,19,32,54,57,999,63,62,68,59
16/07/2006 21:10,1.6,0.6,116.4,-7.8,-1.4,-1,-5.5,0.4,0.5,0.8,905,14.6,19,31,54,57,999,62,62,67,59
16/07/2006 21:20,2,0.7,115.3,-3.1,-1.6,-1,-7.7,0.8,0.1,0.8,997,16.1,19,31,54,57,999,62,61,67,58
16/07/2006 21:30,2.1,0.6,124.3,9.3,-1.6,-1,-6.2,0.7,0.2,0.8,1056,17,19,31,54,57,999,61,61,67,58
16/07/2006 21:40,1.6,0.5,123.1,-3.4,-1.4,-1,-5.5,0.5,0.4,0.8,1071,17.3,19,31,54,58,999,61,61,66,58
16/07/2006 21:50,1.7,0.5,123.9,-3.3,-1.4,-1,-5.5,0.5,0.4,0.8,1011,16.3,19,31,55,58,999,61,60,66,58
